MgO,Pd,Pd/Pt,MSS Cu,Fluid Cu
0.595619915,27.60640137,10.94029129,0,0.862021219
0.595621,0.001340251,0.011519117,0.996669663,0.00141211
0.595641805,0.084793995,2.177202083,0.990319241,0.008198409
0.595671025,0.257345245,0.548069652,0.876768135,0.106259897
0.595706205,0.028912537,0.1266617,0.771951478,0.20535978
0.595759355,0.004825496,0.224970763,0.990196329,0.008004446
0.595767283,13.0984699,2.036141833,0,0.324559702
0.595793509,2.18122767,1.652906761,0.921705582,0.071412573
0.595793738,1.278799168,1.2230279,0.923760335,0.063732044
0.595802086,0.00927231,0.11782373,0.986886475,0.01178114
0.59587692,1.707117803,4.822812256,0.936395971,0.050423667
0.595929849,0.005248872,0.048804388,0.987099024,0.007796178
0.595949664,0.026294065,0.03975998,0.958340918,0
0.595950439,0.009717806,0.033918439,0.923364019,0.048566708
0.595964507,0.005292977,0.337140562,0.979253946,0.019545391
0.595969055,0.462905628,0.903875154,0.960368238,0.02353867
0.595980365,0.235165681,0.512931532,0.381458838,0.598643389
0.596123757,8.646692593,17.45799255,0,0.940856658
0.596127677,0.004839831,0.351245125,0.974951887,0.023759731
0.596139983,43.52932056,2.353068422,0,0
0.596145714,0.002228515,0.028233767,0.991738475,1.37E-03
0.596148355,0.016922737,0.202091173,0.990270974,0.006666556
0.596152924,1.56050101,1.985399099,0.965070408,0.024852897
0.596157451,0.35494987,0.703323847,0.967782555,0.026694214
0.596160004,28.33845032,4.520339476,0,0.240227297
0.596166264,0.006722077,0.04471728,0.965092235,0.031244542
0.596299765,1.14215982,1.943637142,0.983251799,0.004124622
0.596340982,41.0190446,14.37726482,0,0.417481502
0.596355699,0.091221947,0.477787526,0.944706709,0.028950254
0.596383655,0.000827443,0.008784117,0.994098505,0.004415886
0.596431289,0.006217906,0.155111784,0.997507615,0.000695778
0.596439673,0.085471413,0.101608328,0.903741823,0.046579951
0.596465436,0.00216868,0.062699446,0.973767307,0.025077172
0.596583019,27.70645687,2.336995708,0,0
0.59663895,28.67078619,28.10764056,0,0.92330907
0.596644848,0.006830353,0.467404005,0.9897007,8.73E-03
0.596661288,0.028875506,0.019866604,0.46348694,0.511522101
0.596675127,0.000348186,0.025462603,0.998558313,0
0.596704443,10.94543986,13.13945006,0,0.855755877
0.596726975,41.84566977,32.02334619,0,0.9326412
0.596729449,0.001795633,0.069156275,0.984722256,0.013239906
0.59673541,0.97098467,1.039187206,0.971058518,0.022161874
0.596770575,0.003590978,0.01907836,0.996817331,0
0.596771618,8.612667292,14.97270045,0.944717402,0.003594407
0.596781935,1.748688546,1.764888812,0.978964072,0.011177621
0.596791936,4.931163175,4.197901547,0,0.871744923
0.596797978,0.018088397,0.268985965,0.987640012,0.010672392
0.59689193,0.021828825,3.094649712,0.98822143,0.010570438
0.596969981,0.003152585,0.217270161,0.97567261,0.022921214
0.597059362,7.584641941,2.211459867,0,0.87628113
0.597066143,1.88629809,2.728339606,0.98754646,0.001634744
0.597110816,0.072743711,0.212400871,0.970676043,0.00366185
0.597125409,0.022734081,0.03873026,0.793333104,0.17356717
0.597143867,0.031887852,0.051793515,0.651510441,0.328944745
0.597168271,29.0497048,10.07271053,0,0.853172401
0.597173272,37.99809666,12.77854177,0,0.837755227
0.597177203,0.07495316,0.145426417,0.811346039,0.153081019
0.597315321,2.138050034,3.715584782,0.967439441,0.021344693
0.597317025,1.709049955,3.490045535,0.971584223,0.014921717
0.597317794,14.28915542,5.388294073,0,0.927945677
0.597321779,1.569173298,1.777288545,0.884103373,0.106272786
0.597341047,5.6168393,4.240804386,0,0.877346753
0.597371908,0.005933453,0.144824067,0.961811732,0.035446853
0.597413333,0.007011989,0.112459334,0.962303384,0.032908102
0.597444022,15.2208288,6.554185611,0,0.901374921
0.597478172,1.045425656,2.634791366,0.946385275,0.047991281
0.597501087,0.033596405,0.114302181,0.942763301,0.034173027
0.59750303,33.82608247,25.820282,0,0.964702333
0.597553214,0.000938371,0.052902904,0.992416882,0.004041278
0.597553771,30.9619867,5.240617998,0,0.1151788
0.597621468,22.63056136,31.61852904,0,0.935171998
0.597682435,0.436112878,0.325761085,0.956890713,0.023754826
0.597718289,18.395728,3.946354194,0,0.703811561
0.597761858,0.264389252,0.201629411,0.967765604,0
0.597773286,41.42730488,22.31905058,0,0.924643625
0.597779983,0.020563834,0.140853172,0.995236163,0.002870047
0.597788842,0.05402354,0.038467436,0.932580979,0.020151704
0.597805311,0.061096779,0.633326308,0.996611335,0.001553941
0.597841485,0.411166144,0.356202451,0.98221857,0
0.597903977,0.001134901,0.028631386,0.979509989,0.018745958
0.597907298,0.002351985,0.033943723,0.998412365,0
0.597930883,0.122884776,2.031192745,0.94670455,0.049876511
0.5979418,0.064358168,0.168518356,0.901054802,0.079174769
0.59797254,33.20304959,33.1380064,0,0.861628216
0.597985449,0.016100751,0.019781307,0.948166952,0
0.59799892,0.000982908,0.059858353,0.974441028,0.024341863
0.598005294,0.025805731,0.067319608,0.497365908,0.472657138
0.598023288,0.005598476,0.117720081,0.966097775,0.031920822
0.598025619,0.003864849,0.044021716,0.974871832,0.020918462
0.598026738,0.043995777,0.065285507,0.619680389,0.349470508
0.598050534,0.002429866,0.159549779,0.993066054,0.00501153
0.598117997,0.004304714,0.023268269,0.986431014,0.008756861
0.598152458,0.081117644,0.19297249,0.593697913,0.383603073
0.598160062,0.08633662,0.261139757,0.733973517,0.249218148
0.59816472,0.415538341,0.565946487,0.847451525,0.142110163
0.5981952,0.0063206,0.538019175,0.994782207,0.003493717
0.598205646,0.00894325,0.269566758,0.972291416,0.025451962
0.598346888,0.140566752,0.195725833,0.582661582,0.384351092
0.598400121,0.158132997,0.230661981,0.603585812,0.363103674
0.598414521,0.005594908,0.100469269,0.976061604,0.020927116
0.59842564,1.671175315,2.504270769,0.877297984,0.112462178
0.59842893,18.33716973,8.481579873,0,9.06E-01
0.598434793,1.308924357,2.025476641,0.980016878,0.012622742
0.598473656,0.034108576,0.250549047,0.606017199,0.3789001
0.59848604,0.008268931,0.224093584,0.987392564,9.45E-03
0.598535971,0.018985699,0.17383162,0.983591543,0.010808484
0.598548706,11.3264146,1.853289599,0,0.510471058
0.598556649,30.28168641,30.15018631,0,0.882529143
0.598662525,0.164251728,0.902046141,0.481952239,0.499055765
0.598688941,0.145057124,0.224706887,0.808202299,0.167674705
0.598705054,0.051114751,0.136445943,0.975608704,0
0.598740628,0.020047666,0.032544671,0.943096513,0.00E+00
0.598762114,0.01193795,0.365566783,0.996899911,0
0.59876837,0.020135788,0.754963853,0.954419961,0.043540803
0.598775013,7.625776026,3.473067995,0,8.51E-01
0.598814104,30.12810205,32.07535322,0,0.926025804
0.598836375,0.012274987,0.220604463,0.980646859,0.011638923
0.598848678,32.95963817,41.16411699,0,0.392425697
0.598861638,0.014634472,0.033870801,0.967518024,0
0.598865588,0.04697768,0.082234255,0.856983606,0.117806619
0.598872587,0.066128234,0.328529942,0.933728051,0.049306988
0.598939535,0.014998542,0.011501742,0.76222262,0.214690235
0.598972942,1.050670691,1.880111482,0.968080929,0.025855827
0.598995298,18.415638,17.38979274,0,0.904075854
0.59899803,35.25342112,13.51975491,0,0.85049846
0.598999526,0.066462287,0.31285655,0.68106925,0.304475943
0.599019645,0.005798139,0.254997767,0.984413239,0.013172842
0.599030289,0.00705539,0.605252028,0.995431265,2.69E-03
0.599052748,0.039390417,0.090776959,0.442561602,0.530769847
0.599087999,0.001507558,0.03369715,0.997536776,0
0.599157039,18.25806886,0.906653453,0,0
0.59916403,32.19428423,10.0294753,0,0.922302452
0.599167425,0.399095178,0.125633127,0.975256729,0.003064279
0.599182231,38.84134701,14.16775668,0,0.938223612
0.599194951,1.955819466,4.963154292,0.855074398,0.139832113
0.599208488,0.034909758,0.077594572,0.842118253,0.131982922
0.599211527,0.001072536,0.059079027,0.98504503,0.013703242
0.599220152,0.133274084,0.409318058,0.92190727,0.043029678
0.599230087,0.030259601,0.09084759,0.994306761,0.003138734
0.599252072,0.031852405,0.076868288,0.80775581,0.161416759
0.59925965,0.981716041,1.053319308,0.918124862,0.070594777
0.599269556,0.721316029,3.951214478,0.714605451,2.67E-01
0.599295332,0.583065723,1.55344126,0.705952964,0.252046662
0.599303581,2.21420562,2.099092761,0.984809184,0
0.59931177,0.005772237,0.315540336,0.956529617,0.040966331
0.599319497,12.63401536,1.92875519,0,0
0.599329568,21.12968549,13.91670434,0,0.96211753
0.599332792,1.824583479,2.399923428,0.981750783,0.008875929
0.599373516,0.011598822,0.763087928,0.979487081,1.79E-02
0.599420297,2.341719086,2.000845727,0.867576175,0.12254256
0.599439284,0.005613157,0.151733737,0.989539051,0.00799877
0.599478681,0.005704892,0.058760503,0.994827852,0.003166145
0.59949621,28.52775796,35.88492495,0,0.886523828
0.599496664,19.29482572,6.584046077,0,9.08E-01
0.599498524,0.014646175,0.385807629,0.99250521,4.78E-03
0.599511334,0.000367046,0.009220363,0.994354027,3.90E-03
0.599517484,0.000825852,0.025560991,0.992896915,0.004714558
0.599562384,1.079054056,1.669574388,0.923932053,0.065464088
0.599631191,0.719168146,1.753861611,0.966826833,0.011367865
0.599665895,0.002809307,0.258890442,0.982385556,0.015967523
0.599695175,0.004573152,0.04905102,0.97081612,0.027524612
0.599700253,0.008444374,0.436112202,0.984963171,0.012104457
0.599705369,2.110160444,4.764843543,0.940444412,0.052313225
0.599710468,32.75466747,12.48451795,0,0.352259965
0.599737761,0.000896306,0.007280021,0.992736411,0.003113182
0.599765449,0.005268928,0.126415778,0.958362322,0.038255261
0.599768277,0.978823008,1.082454276,0.991692299,0
0.599778941,20.32491846,2.523204292,0,9.26E-01
0.599840907,0.120725241,0.746201607,0.811261105,0.172324491
0.599845144,0.002591455,0.019949776,0.994381146,0.00408537
0.599890544,23.28072697,17.07179417,0,0.932200915
0.599895446,0.155401918,0.131811378,0.927786102,0.019035318
0.599939073,0.007332929,0.16829268,0.988903285,0.009474591
0.599948537,0.122689495,0.560815211,0.837218996,0.144279979
0.599976794,0.018690772,0.205685118,0.992866951,0.005862997
0.600019293,0.001137328,0.054129847,0.975156373,0.023206594
0.600020055,0.003723024,0.104362415,0.995888025,0.001567931
0.600032579,37.88174292,62.74853432,0,0.963852269
0.600094279,1.943936984,1.837495017,0.983870224,0.003879205
0.600094898,0.60170435,1.106884554,0.485480137,0.487105721
0.600120779,25.7797821,22.99846393,0,9.57E-01
0.600126116,0.382440447,0.437144429,0.965502322,0.015207535
0.600128394,2.546265375,2.445709581,0.984781382,0.006200957
0.600136777,31.12442672,4.993214991,0,0.824252818
0.600148638,0.160949251,1.181585168,0.976903095,0.00E+00
0.600151293,1.201656588,2.662281345,0.914915556,0.07034526
0.600161178,0.918046517,1.123009029,0.856481239,0.130430652
0.600215968,0.413313369,0.905061905,0.92664564,0.068491295
0.600219582,17.02316679,0.84175096,0,0
0.600234388,1.59649762,1.548655961,0.950309821,0.04168679
0.600240192,2.568057851,1.4268908,0.95871033,0.029496859
0.600241733,3.078516399,3.030977117,0.870671571,0.119962514
0.600246413,7.080025081,0.705253467,0,0
0.600267535,0.003205592,0.0235022,0.997344393,8.90E-04
0.600273534,0.006507315,0.187677163,0.998318431,0
0.600308035,0.745389495,1.443263831,0.972755674,0.022227292
0.600360896,1.529005276,4.094284592,0.981377099,0.011981724
0.600368409,0.011106158,0.089344459,0.997021223,0
0.600374216,0.010649095,0.147950998,0.98761193,0.008145152
0.600410309,3.11096442,5.136177288,0.986450149,0
0.600440988,27.16808469,13.12702455,0,0.710989508
0.600451374,0.966419674,1.068847377,0.962495202,0.021733295
0.600457356,0.005829995,0.113257426,0.988573911,0.008857649
0.600467807,0.005721463,0.139734695,0.996389009,0.000181395
0.600516132,0.08192427,0.134348394,0.670144027,0.312669076
0.600525503,1.31457664,1.483402453,0.955270323,0.038076291
0.600538232,0.292941997,0.464041661,0.98987642,0.003334153
0.600624799,0.390968034,0.409637917,0.977087474,0.008680373
0.60071979,1.395310316,2.341513416,0.860687376,0.128458473
0.600735947,1.548671741,3.113624143,0.851561118,0.137422809
0.600748451,0.003315464,0.041805767,0.9977205,0
0.600829241,0.000532093,0.023910062,0.997583534,0
0.600901267,8.921090076,4.057121214,0,0.913649343
0.600940328,34.21902925,9.313854578,0,0.933457628
0.600962583,0.005414004,0.27381034,0.981712403,0.016504388
0.600966008,0.051618255,0.068650148,0.678196675,0.289821017
0.600992404,0.028652276,0.30465486,0.97666766,0.021766117
0.601013758,0.018737183,0.156539977,0.907914576,8.42E-02
0.601015669,0.003513124,0.008313207,0.989502562,0.008423932
0.601068533,29.64312565,11.49452181,0,0.9330343
0.601086487,5.308695965,6.354257244,0,0.834893907
0.601094151,23.93887539,9.473377676,0,0.793733155
0.601100157,0.012304528,0.245335056,0.993776292,0.004752636
0.601147476,0.671526615,1.968988697,0.916688351,0.066319836
0.601168014,0.004546483,0.005487328,0.934055832,0.062443465
0.601203873,0.103184709,2.356215555,0.979411052,0.015597819
0.601244914,0.002722456,0.099756685,0.998157113,0.000510277
0.601249749,0.005094431,0.8156882,0.994123098,0.00443121
0.601323883,0.009937059,0.151767041,0.986046988,0.011091177
0.601324482,0.001942273,0.02899665,0.998389455,0
0.601346933,0.002298925,0.105295906,0.995296561,0.003232807
0.601350615,0.005940336,0.495892135,0.940720272,0.05732847
0.601386016,26.14476516,6.045479528,0,0.878086929
0.601448828,0.001790766,0.163098421,0.98886953,0.009775104
0.601452892,0.248613239,1.05508946,0.981814317,0.012803039
0.601458558,0.109751573,0.140519483,0.914792902,0.067506828
0.601464285,0.21359837,0.064445285,0.625275713,0.341245175
0.601466704,0.005206779,0.063451138,0.996088207,7.61E-05
0.601487112,0.035145124,0.06324817,0.91078592,0.055255115
0.601529399,0.003506682,0.114893913,0.993138263,0.005308765
0.601529541,0.632069339,0.55175186,0.947563649,0.044552649
0.601536792,0.000972228,0.054281664,0.990796534,0.007338912
0.601562578,24.76902582,1.157668766,0,0
0.601619261,35.54223764,14.08135207,0,0.724929735
0.601623189,10.67202999,3.795311444,0,0.254608071
0.601632588,0.927398466,0.741289673,0.966884997,0.024574034
0.60163959,0.001499592,0.049828147,0.988821597,0.007744146
0.601693069,0.000900177,0.038666879,0.975250788,0.023410637
0.601694991,0.071180585,0.127623043,0.505947708,0.47401432
0.601737377,41.48772529,16.6533478,0,0.913846484
0.601748108,0.003727466,0.092617884,0.948286652,0.049849491
0.601751245,0.073236594,0.060376092,0.80974541,0.142201701
0.60186671,0.099444392,0.04754044,0.60633856,0.363774805
0.601869213,1.294070456,2.146727064,0.874196948,0.118010807
0.601966567,1.889093533,1.576667642,0.918337771,0.075428392
0.601974295,0.062726537,0.585462795,0.939515748,0.055997213
0.601976702,0.003821489,0.218715963,0.98290292,0.015319604
0.601995648,0.010514592,0.224682111,0.953313859,0.041609971
0.602003176,0.076341733,0.104125806,0.763467115,0.187021201
0.60200777,6.321960602,0.584888027,0,0
0.60202132,26.65948161,3.418228677,0,0.262965619
0.602022565,0.099907802,0.209674118,0.793943597,0.178423869
0.602062723,11.90187422,0.745154845,0,0
0.602100458,0.005170348,0.367213479,0.99526375,0.003118744
0.602108029,0.001301098,0.052763417,0.997642703,0
0.602114148,0.00694223,0.084189845,0.990734875,0.004695268
0.602142467,6.501109056,0.669734957,0,0
0.602290505,0.01763344,0.18948393,0.958382996,0.039194789
0.602305761,41.97667587,17.42455239,0,9.23E-01
0.602337618,0.114537922,0.634696465,0.787040982,0.199128718
0.602366345,0.004613631,0.098978564,0.96107727,0.036516317
0.602407333,0.399082082,1.005430518,0.565926358,0.403186374
0.602446201,37.94076466,2.836222326,0,0.625282426
0.60244726,0.48812354,0.362198586,0.984031047,0.005191799
0.602460518,0.01652325,0.244710716,0.980278796,0.016849873
0.602518745,0.08816623,0.280869042,0.852111985,0.126683103
0.602520653,27.5485888,3.381495367,0,0.898175035
0.602536541,0.357507162,0.385676268,0.943829649,0.021590915
0.602541396,22.63060061,13.22499583,0,9.15E-01
0.602562925,0.021367575,0.137781866,0.917776309,0.061607587
0.602577131,0.00144959,0.078214294,0.950029582,0.048523839
0.602587606,0.010084944,0.375180262,0.997399338,0.000933582
0.602694455,0.406871603,0.577795149,0.961338956,0.030188626
0.60269777,0.003269995,0.100391482,0.988112286,0.009904819
0.602763526,35.26320012,1.808934961,0,0
0.602799079,0.254988888,0.505103898,0.604909435,0.372908704
0.602803621,0.004696703,0.083340332,0.959500574,0.038764223
0.602811874,2.161803228,3.216542604,0.979697938,0.012504488
0.602819948,0.016770988,0.047582236,0.953785963,0.042351734
0.602823676,0.014736243,0.388343786,0.945307498,0.051092456
0.602853597,6.370155381,1.441380971,0,0.912667287
0.60287087,0.00694066,0.11512828,0.982804792,0.015647209
0.602923173,0.078682707,2.08231505,0.990332635,5.40E-03
0.602989009,24.31506833,3.094867273,0,0.096764864
0.602989373,0.006586369,0.223823791,0.996705507,0
0.603049949,0.116626394,0.245780993,0.968196453,0
0.603135171,0.076480679,0.182533599,0.599647605,0.373213907
0.603175051,0.002553359,0.029399021,0.967795567,0.03032987
0.603252196,0.782481015,1.317441992,0.957622691,0.037033859
0.6033089,27.04166249,2.501191341,0,0.447482129
0.603335031,0.073691864,0.296306697,0.758010428,0.202606771
0.603338484,42.55138184,3.533371519,0,0
0.603341931,26.76417176,2.788488278,0,0.937455942
0.603359161,0.006109997,0.0454136,0.99422989,0.004370376
0.603365891,0.062183551,0.214741958,0.824789575,0.158877071
0.603383832,3.167376213,4.854909433,0.896535817,0.096880068
0.603421739,0.314945813,1.633291084,0.722622433,0.262528702
0.603474668,7.545740762,3.37027463,0,0.264989169
0.603493562,0.000597453,0.035994141,0.985293772,0.013330498
0.603535463,0.032349188,0.410095037,0.942514706,0.053634333
0.60353831,0.004691065,0.095565163,0.960309398,0.034977381
0.60358939,0.002855977,0.449438782,0.998261331,0.000197061
0.603601357,41.3255976,39.87714517,0,0.907103244
0.603626111,20.77767645,1.331766532,0,0.562797459
0.603629236,37.57551064,2.146133472,0,0
0.603638794,0.584876137,0.520014031,0.907266006,0.083263589
0.603660419,7.566122696,23.8247582,0.756084582,0.198392263
0.603665306,1.652401271,1.387933958,0.923935383,0.066639137
0.603714422,0.203348409,0.199919451,0.955015017,0.013911583
0.603757801,0.000623416,0.076311549,0.997660709,0.000672521
0.603758861,9.972510288,0.562401633,0,0.036938786
0.6037658,0.001690435,0.018575061,0.997290851,0.001412544
0.603779682,0.004471962,0.118801343,0.990875326,0.006046643
0.603826846,1.232444681,1.518415284,0.944116731,0.041978569
0.603887822,14.79076698,0.933073542,0,0
0.603960099,1.030648228,2.781470499,0.880189273,0.114751038
0.603969956,0.002483145,0.368339099,0.991670846,0.007065026
0.603977093,37.35456834,19.39797019,0,0.840290091
0.60401929,0.006834732,0.398393578,0.997831695,0.000542799
0.604073799,17.5252758,1.039062628,0,0.105293588
0.604105272,0.039996429,0.053067499,0.865488523,0.109434023
0.60410879,12.01592044,3.058432134,0,0.857177288
0.604156967,6.163339278,4.058548546,0,0.808858447
0.604157147,0.003978428,0.060675922,0.933880669,0.062966191
0.60416447,0.001611553,0.025302622,0.994640667,0.003710233
0.604195258,0.20916661,0.315330058,0.993539046,0
0.604196565,0.041059762,0.016343801,0.629167015,0.349669613
0.604265257,0.003884367,0.335746579,0.99852659,0
0.604271818,0.336467309,0.451121799,0.644748709,0.315178139
0.604320256,8.776322438,1.048876727,0,0.813671252
0.604366216,0.040945003,0.1295852,0.927900444,0.039813741
0.60436755,26.01453863,17.58666181,0,0.707295216
0.604414979,0.40664338,0.152341536,0.904242263,0.054667359
0.604440653,0.002950521,0.393749326,0.987577399,0.010910742
0.60444903,1.070872268,1.158852394,0.933041168,0.060413351
0.604502501,0.062552337,0.14547318,0.57415155,0.396148264
0.604588356,0.013483411,0.488878689,0.962909895,0.032860077
0.604596396,0.003798614,0.002950275,0.956778618,0.039195171
0.60463798,33.19953016,37.04318181,0,0.907161014
0.604679594,0.095726061,0.504386617,0.716837051,0.268292442
0.604697632,0.012381373,0.173127859,0.977209488,0.020177652
0.60469921,0.080065331,0.131095694,0.956285212,0.012671767
0.604718193,30.76620122,3.169832285,0,0.746353316
0.604735551,0.044102899,0.319341369,0.90699844,0.067717827
0.604770222,0.039738085,0.035229431,0.953928317,0.021432941
0.604793369,13.49960582,0.64318036,0,0
0.604822062,27.48189756,17.57186732,0,0.38504717
0.604825683,0.003523616,0.07412225,0.997933365,0
0.604851684,12.84805198,1.413724249,0,0.824255709
0.604856133,0.002466278,0.12965053,0.974382085,0.024417207
0.604883716,0.000836718,0.068562463,0.988507274,0.010178641
0.60488804,9.053279769,18.24324525,0,0.761769474
0.604912847,0.004557535,0.095886658,0.986830156,0.011091651
0.604932917,2.291498249,1.68102344,0.825424788,0.16493597
0.604937251,0.11612592,0.232012386,0.926425071,0.019472654
0.604960524,35.03757353,12.49593167,0,0.909238861
0.604970706,1.516396916,1.988004197,0.91723609,0.077341864
0.604978733,39.9057576,27.29660369,0,0.960684773
0.604986177,0.00831298,0.515168441,0.998293087,2.85E-05
0.605027413,0.01204094,0.999569851,0.994680295,0.003132569
0.605043059,0.001974226,0.106925576,0.99294738,0.0054392
0.605084512,0.009042081,0.091643016,0.994494308,0
0.605105389,0.108648136,0.176699476,0.955443783,0
0.605225234,0.004909839,0.13587325,0.997868552,0
0.605241108,9.843136814,0.573908465,0,0
0.605254649,1.127722251,1.039650098,0.955203594,0.038088175
0.605265274,7.988739265,0.688664827,0,0.00E+00
0.605328595,9.05146531,6.244612681,0,3.85E-01
0.605366438,0.004307189,0.231793691,0.97806027,0.020217515
0.605382972,0.0796193,0.207187216,0.893283054,0.051362907
0.605423856,33.26678325,24.26446496,0,0.939611473
0.605439122,0.63019279,0.8451181,0.984981675,6.34E-03
0.605455348,1.471625555,5.915031392,0.964547887,0.029079015
0.605473918,0.005280419,0.201032974,0.997207187,0.001158389
0.605478974,39.61942403,47.45837487,0,0.911338613
0.605509596,0.157844369,0.392472868,0.674294773,0.291205059
0.605511159,0.004592675,0.061926333,0.924389711,0.067675838
0.605566484,24.07238113,15.16856046,0,8.42E-01
0.605566701,1.699318511,2.031277829,0.992361159,0.00E+00
0.605585192,0.01198109,0.04679357,0.930111793,0.06617733
0.605625865,6.47286999,2.370521395,0,0.538537847
0.605720153,0.647077398,0.974649752,0.925545363,0.069101283
0.605733858,1.777743889,3.170562759,0.904683082,0.087293991
0.605746761,0.002206117,0.184178682,0.998175602,0
0.605755959,0.541095819,0.34446624,0.862502222,0.129641615
0.605756897,0.002627103,0.11753662,0.997751976,0.00E+00
0.605768884,0.014704137,0.036556967,0.802052647,0.170434303
0.60584621,30.50136361,10.86822939,0,0.810522048
0.605891043,0.00151557,0.090650282,0.987498917,0.010379208
0.605930523,0.167969949,0.04568796,0.669481261,0.299241914
0.605960524,0.00396875,0.154308115,0.994956114,0.003556274
0.605980988,0.003704033,0.037277403,0.990191053,0.00806017
0.605991576,0.001101223,0.057599558,0.998382429,0
0.606023453,0.251054107,0.754503593,0.771913455,0.187132969
0.606045717,0.003069006,0.036825121,0.997505652,0
0.606050967,0.513864356,0.701852484,0.935373873,0.056685722
0.606077094,36.72384796,74.12342096,0,0.849627734
0.606082001,0.383499848,1.0070388,0.994172878,0
0.606125163,0.002162897,0.149975142,0.985194596,0.012990772
0.606145184,0.003803566,0.181073181,0.987314388,0.008796282
0.606194182,0.00592868,0.129651644,0.993618936,0.004044539
0.606217404,19.21621446,15.43097636,0,0.925694245
0.606217487,2.193405981,4.540304885,0.919613282,0.071532144
0.606218197,0.057945752,0.082627132,0.893563828,0.076008065
0.606222971,0.00819904,0.361627526,0.995096418,0.002106427
0.606255679,28.43390492,2.203960745,0,0.603382814
0.606259467,0.005129444,0.085752273,0.994268382,0.003662653
0.606282116,22.4069037,1.854875299,0,0.081628829
0.606282219,0.002825752,0.085101276,0.991572555,0.006825943
0.606289866,38.82387423,3.999261921,0,0.531738001
0.606336329,0.057339026,0.20750234,0.55058125,0.429882042
0.606342366,1.790658455,1.422779764,0.988067565,0
0.606350545,0.05642852,0.818002427,0.944053957,0.051238271
0.606356165,0.004956689,0.267754484,0.997684934,0
0.606386486,1.052432512,1.412857867,0.936409301,0.058737696
0.60640808,0.0612374,3.180871305,0.980467885,0.018250161
0.60641265,0.005091979,0.099956451,0.995787989,0
0.606413758,1.664963976,1.842338236,0.955699916,0.037561009
0.606420062,39.0585987,40.09520955,0,0.898919875
0.606451087,40.42930355,23.99968776,0,0.911990267
0.606460389,31.80107088,11.61264003,0,0.876746424
0.606478278,0.001424049,0.05042365,0.989436232,0.008897225
0.606549865,0.777481925,0.847563016,0.83198519,0.16089247
0.606578363,0.079456827,0.090450438,0.853579552,0.094623949
0.606590465,0.001726046,0.025494136,0.960366602,0.037248806
0.606596811,5.214799344,3.842138258,0,0.956065576
0.606648026,5.625124933,0.892420506,0,0.744359602
0.606660299,1.8544533,1.986173355,0.970779683,0.015817079
0.606709434,0.108618943,0.574499851,0.704189723,0.278838562
0.606720489,0.019669392,0.457699769,0.996715135,0.001120082
0.60673155,6.71416884,2.475438613,0,0.802738748
0.606733858,1.148318602,0.425626147,0.951627478,0
0.606754691,0.0015816,0.117826011,0.984329258,0.013886368
0.606776526,0.53281579,1.370582088,0.92328978,0.070858574
0.606831772,0.068554506,0.527156583,0.994619655,0
0.606860728,0.001030918,0.012320906,0.988102264,0.00880426
0.606864075,0.011143678,0.871233069,0.979617222,0.018628628
0.606881555,0.019281725,0.443975829,0.997824904,0.000230591
0.606924094,16.11208024,25.10117315,0,0.880932883
0.606931274,21.36473881,9.181059498,0,0.82876935
0.606962846,0.002064108,0.078967892,0.987673845,0.009918028
0.606963564,0.005210918,0.490478931,0.949811215,0.048260629
0.606987439,1.381687159,1.661088341,0.974134746,0.009266074
0.60700222,37.73327985,3.069502113,0,0
0.607023183,0.003828174,0.050774245,0.998065997,0
0.607025529,0.000371441,0.032908486,0.984186148,0.014467696
0.607030867,2.383956766,1.439973049,0.986189876,0
0.607034246,1.781569917,1.140208773,0.864816102,0.125518543
0.607048524,18.69211527,18.1679913,0,0.967088372
0.607053526,0.204744703,0.344413972,0.871345128,0.104864323
0.607106243,0.024092192,1.069014568,0.938688271,5.94E-02
0.607109663,0.002336151,0.209135671,0.993383112,0.004862812
0.607121507,26.27202899,19.54128676,0,0.953379866
0.607124604,0.005826781,0.132066304,0.996036649,1.81E-03
0.607153603,0.095868937,0.438089,0.969474536,0.001477294
0.607211859,0.002244988,0.278789758,0.992279675,0.006017057
0.60721722,0.00351748,0.124999276,0.998119146,0.000246591
0.607220065,0.035946964,0.155292423,0.720149755,0.260627462
0.607241017,34.03906478,19.50900324,0,0.88626782
0.607245956,5.306855925,1.466191854,0,0.919082668
0.607246774,0.169787533,0.441507732,0.882772886,0.073618918
0.607261586,0.000779339,0.039573001,0.997883088,0.000255271
0.607264331,0.940469654,2.533633341,0.864810805,0.12781896
0.607271878,0.048955853,0.049886858,0.867588945,0.099768181
0.607278027,1.953597895,1.350454424,0.955238717,0.032884157
0.60730537,0.029283531,0.070061657,0.870404538,0.106924167
0.607308844,0.453273916,0.22475432,0.979510253,1.06E-02
0.607322101,0.067701541,0.056737439,0.878039515,0.099072566
0.607382398,12.79677507,7.836814317,0,0.838596069
0.607392957,1.31713634,1.028135017,0.982760481,0.001678778
0.60742851,0.022658992,0.272952889,0.958502208,0.032333333
0.607432118,0.004132195,0.26695536,0.991147729,0.006845204
0.607438917,0.506763458,1.029654946,0.919710391,0.072381243
0.60744235,0.004286731,0.229815425,0.967437053,0.03044192
0.607471539,29.11094769,1.558962798,0,0
0.607561109,0.181130755,1.837629649,0.949287478,0.042728583
0.607577497,0.003581648,0.129102958,0.979668362,0.019042733
0.607598451,42.31442792,30.45579001,0,0.826552203
