Location,Sample,CaO,Na2O,MgO,Ce2O3,MnO,FeO,SrO,P2O5,SiO2,F,Cl,SO3,O=F,O=Cl,Total (anhydrous),Ca apfu,Na apfu,Mg apfu,Ce apfu,Mn apfu,Fe apfu,Sr apfu,Sum,P apfu,Si apfu,S apfu,Sum,F apfu,Cl apfu,est OH apfu,T
Red Chris,arc,55.6569,,,,0.19955,0.17031,,41.3675,0.127127,2.34773,1.60134,0.188039,0.989,0.361,100.31,10.117,0,0,0,0.029,0.024,0,10.17,5.942,0.022,0.024,5.964,1.26,0.46,0.28,867.2050473
Red Chris,arc,55.1576,,,,0.21544,0.406611,,41.3834,0.15188,2.4786,1.37512,0.24223,1.044,0.31,100.06,10.033,0,0,0,0.031,0.058,0,10.122,5.948,0.026,0.031,5.974,1.331,0.396,0.274,867.2050473
Red Chris,arc,55.287,,,,0.232321,0.372991,,40.9469,0.188106,2.42221,1.46416,0.347848,1.02,0.33,99.91,10.09,0,0,0,0.034,0.053,0,10.176,5.905,0.032,0.044,5.937,1.305,0.423,0.273,867.2050473
Red Chris,arc,55.5315,,,,0.191426,0.330147,,41.2002,0.200717,2.43733,1.50591,0.376447,1.026,0.34,100.41,10.077,0,0,0,0.027,0.047,0,10.151,5.908,0.034,0.048,5.942,1.305,0.432,0.262,867.2050473
Red Chris,arc,55.2495,,,,0.172874,0.406852,,41.1322,0.603615,2.46282,1.34839,0.269981,1.037,0.304,100.3,10.02,0,0,0,0.025,0.058,0,10.103,5.895,0.102,0.034,5.997,1.318,0.387,0.295,867.2050473
Red Chris,arc,54.8063,,,,0.207234,0.426917,,41.0857,0.136718,2.24984,1.39961,0.153624,0.947,0.316,99.2,10.072,0,0,0,0.03,0.061,0,10.164,5.967,0.023,0.02,5.99,1.22,0.407,0.373,867.2050473
Red Chris,arc,55.3261,,,,0.204377,0.533795,,41.4112,0.147692,2.60591,1.12529,0.262634,1.097,0.254,100.27,10.04,0,0,0,0.029,0.076,0,10.145,5.938,0.025,0.033,5.963,1.396,0.323,0.281,867.2050473
Red Chris,arc,54.7678,,,,0.207005,0.510508,,41.3639,0.290407,2.43762,1.06515,0.363797,1.026,0.24,99.74,9.972,0,0,0,0.03,0.073,0,10.075,5.952,0.049,0.046,6.001,1.31,0.307,0.383,867.2050473
Red Chris,arc,55.0728,,,,0.165106,0.47696,,41.3805,0.111543,2.46754,1.10039,0.202267,1.039,0.248,99.69,10.051,0,0,0,0.024,0.068,0,10.142,5.967,0.019,0.026,5.986,1.329,0.318,0.353,867.2050473
Red Chris,arc,55.5883,,,,0.190096,0.385551,,41.0041,0.156112,2.42069,1.15369,0.527804,1.019,0.26,100.15,10.112,0,0,0,0.027,0.055,0,10.194,5.894,0.027,0.067,5.921,1.3,0.332,0.368,867.2050473
Red Chris,arc,55.5177,,,,0.209585,0.204634,,41.6396,0,2.34803,1.31031,0.138104,0.989,0.296,100.08,10.102,0,0,0,0.03,0.029,0,10.161,5.987,0,0.018,5.987,1.261,0.377,0.362,867.2050473
Red Chris,arc,55.212,,,,0.189685,0.27377,,40.9147,0.246178,2.4996,1.41998,0.656127,1.052,0.32,100.04,10.035,0,0,0,0.027,0.039,0,10.101,5.876,0.042,0.084,5.918,1.341,0.408,0.251,867.2050473
Red Chris,arc,55.2738,,,,0.227114,0.228394,,41.7102,0.142907,2.19755,1.50388,0.286112,0.925,0.339,100.31,10.027,0,0,0,0.033,0.032,0,10.092,5.979,0.024,0.036,6.003,1.177,0.432,0.392,867.2050473
Red Chris,arc,54.8999,,,,0.236261,0.38816,,41.6115,0.184682,2.67738,1.20116,0.210392,1.127,0.271,100.01,9.962,0,0,0,0.034,0.055,0,10.051,5.967,0.031,0.027,5.998,1.434,0.345,0.221,867.2050473
Red Chris,arc,55.7049,,,,0.160736,0.438547,,41.3657,0.218717,2.71147,0.941418,0.302266,1.142,0.212,100.49,10.08,0,0,0,0.023,0.062,0,10.165,5.915,0.037,0.038,5.952,1.448,0.269,0.282,867.2050473
Red Chris,arc,54.9366,,,,0.202846,0.316002,,41.5998,0.090891,2.73732,1.24862,0.221755,1.153,0.282,99.92,9.975,0,0,0,0.029,0.045,0,10.049,5.969,0.015,0.028,5.984,1.467,0.359,0.174,867.2050473
Duolong,arc,54.272,0.104,,,0.314,0.184,,41.705,0.346,1.614,1.933,0.305,0.68,0.436,99.66,9.913,0.034,0,0,0.045,0.026,0,10.019,6.019,0.059,0.039,6.078,0.87,0.559,0.571,863.0042261
Duolong,arc,54.769,0.075,,,0.205,0.155,,41.691,0.397,1.735,1.601,0.224,0.731,0.361,99.76,9.992,0.025,0,0,0.03,0.022,0,10.068,6.01,0.068,0.029,6.078,0.934,0.462,0.604,863.0042261
Duolong,arc,54.249,0.138,,,0.224,0.152,,42.026,0.465,1.74,1.549,0.426,0.733,0.35,99.89,9.846,0.045,0,0,0.032,0.022,0,9.945,6.028,0.079,0.054,6.106,0.932,0.445,0.623,863.0042261
Duolong,arc,54.334,0.097,,,0.31,0.242,,41.649,0.436,2.235,1.603,0.282,0.941,0.362,99.89,9.872,0.032,0,0,0.045,0.034,0,9.982,5.979,0.074,0.036,6.053,1.199,0.461,0.341,863.0042261
Duolong,arc,54.734,0.117,,,0.245,0.203,,41.36,0.437,2.186,0.992,0.437,0.92,0.224,99.57,9.977,0.039,0,0,0.035,0.029,0,10.079,5.957,0.074,0.056,6.031,1.176,0.286,0.538,863.0042261
Duolong,arc,54.666,0.089,,,0.28,0.148,,41.825,0.369,2.108,1.464,0.203,0.888,0.33,99.93,9.933,0.029,0,0,0.04,0.021,0,10.023,6.005,0.063,0.026,6.068,1.131,0.421,0.449,863.0042261
Duolong,arc,54.294,0.106,,,0.271,0.159,,41.564,0.271,1.49,1.698,0.189,0.627,0.383,99.03,9.992,0.035,0,0,0.039,0.023,0,10.089,6.044,0.047,0.024,6.091,0.809,0.494,0.696,863.0042261
Duolong,arc,55.158,0.054,,,0.292,0.141,,41.626,0.282,1.592,1.605,0.061,0.67,0.362,99.78,10.096,0.018,0,0,0.042,0.02,0,10.176,6.02,0.048,0.008,6.069,0.86,0.465,0.675,863.0042261
Duolong,arc,54.428,0.093,,,0.213,0.158,,42.1,0.274,2.095,1.265,0.24,0.882,0.285,99.7,9.89,0.031,0,0,0.031,0.022,0,9.974,6.045,0.046,0.031,6.092,1.124,0.364,0.513,863.0042261
Duolong,arc,54.493,0.269,,,0.213,0.117,,41.208,0.671,1.61,1.17,1.094,0.678,0.264,99.9,9.89,0.088,0,0,0.031,0.017,0,10.026,5.91,0.114,0.139,6.024,0.862,0.336,0.802,863.0042261
Duolong,arc,53.378,0.227,,,0.305,0.173,,41.829,0.585,1.354,2.322,0.682,0.57,0.524,99.76,9.708,0.075,0,0,0.044,0.025,0,9.851,6.012,0.099,0.087,6.111,0.727,0.668,0.605,863.0042261
Duolong,arc,54.703,0.133,,,0.195,0.157,,41.797,0.396,2.153,0.921,0.54,0.907,0.208,99.88,9.915,0.044,0,0,0.028,0.022,0,10.009,5.986,0.067,0.069,6.053,1.152,0.264,0.584,863.0042261
Duolong,arc,55.105,0.05,,,0.25,0.135,,41.893,0.236,1.935,1.034,0.041,0.815,0.233,99.63,10.06,0.017,0,0,0.036,0.019,0,10.132,6.044,0.04,0.005,6.084,1.043,0.299,0.659,863.0042261
Duolong,arc,54.187,0.077,,,0.325,0.207,,41.834,0.404,1.686,1.73,0.323,0.71,0.39,99.67,9.879,0.025,0,0,0.047,0.029,0,9.981,6.027,0.069,0.041,6.096,0.907,0.499,0.594,863.0042261
Duolong,arc,54.562,0.096,,,0.238,0.249,,41.736,0.356,1.985,1.525,0.188,0.836,0.344,99.76,9.943,0.032,0,0,0.034,0.035,0,10.044,6.01,0.061,0.024,6.07,1.068,0.44,0.493,863.0042261
Duolong,arc,54.82,0.075,,,0.198,0.124,,41.634,0.332,1.638,1.689,0.131,0.69,0.381,99.57,10.035,0.025,0,0,0.029,0.018,0,10.106,6.022,0.057,0.017,6.079,0.885,0.489,0.626,863.0042261
Duolong,arc,54.795,0.11,,,0.3,0.208,,41.515,0.328,2.333,0.846,0.315,0.982,0.191,99.58,9.984,0.036,0,0,0.043,0.03,0,10.093,5.977,0.056,0.04,6.033,1.255,0.244,0.501,863.0042261
Duolong,arc,54.632,0.127,,,0.931,0.561,,40.534,0.237,2.507,1.367,0.143,1.056,0.308,99.67,10.037,0.042,0,0,0.135,0.08,0,10.295,5.885,0.041,0.018,5.925,1.359,0.397,0.243,863.0042261
Duolong,arc,54.914,0.142,,,0.301,0.174,,41.279,0.382,2.349,1.212,0.279,0.989,0.274,99.77,10.006,0.047,0,0,0.043,0.025,0,10.121,5.944,0.065,0.036,6.009,1.263,0.349,0.387,863.0042261
Duolong,arc,54.646,0.068,,,0.277,0.137,,41.621,0.082,1.135,1.794,0.035,0.478,0.405,98.91,10.107,0.023,0,0,0.041,0.02,0,10.19,6.083,0.014,0.005,6.097,0.62,0.525,0.855,863.0042261
Duolong,arc,54.81,0.089,,,0.266,0.109,,41.155,0.228,1.567,1.158,0.222,0.66,0.261,98.68,10.135,0.03,0,0,0.039,0.016,0,10.219,6.013,0.039,0.029,6.053,0.855,0.339,0.806,863.0042261
Duolong,arc,54.85,0.277,,,0.167,0.147,,40.865,0.513,1.516,0.824,1.073,0.638,0.186,99.41,10.03,0.092,0,0,0.024,0.021,0,10.167,5.905,0.088,0.137,5.993,0.818,0.238,0.943,863.0042261
Duolong,arc,54.489,0.15,,,0.135,0.118,,41.524,0.389,1.453,0.944,0.807,0.612,0.213,99.18,9.965,0.05,0,0,0.02,0.017,0,10.051,6.001,0.066,0.103,6.067,0.784,0.273,0.943,863.0042261
Duolong,arc,54.413,0.134,,,0.23,0.138,,41.524,0.237,1.242,2.209,0.178,0.523,0.499,99.28,10.016,0.045,0,0,0.033,0.02,0,10.114,6.04,0.041,0.023,6.08,0.675,0.643,0.682,863.0042261
Duolong,arc,54.579,0.17,,,0.301,0.23,,41.239,0.173,1.908,1.202,0.401,0.803,0.271,99.13,10.025,0.057,0,0,0.044,0.033,0,10.158,5.986,0.03,0.052,6.015,1.034,0.349,0.616,863.0042261
Duolong,arc,54.669,0.113,,,0.275,0.14,,41.57,0.456,1.521,1.796,0.351,0.64,0.405,99.85,9.977,0.037,0,0,0.04,0.02,0,10.074,5.995,0.078,0.045,6.072,0.819,0.518,0.662,863.0042261
Duolong,arc,54.944,0.106,,,0.16,0.088,,42.051,0.31,2.077,0.691,0.423,0.875,0.156,99.82,9.963,0.035,0,0,0.023,0.012,0,10.033,6.025,0.052,0.054,6.078,1.112,0.198,0.69,863.0042261
Duolong,arc,54.691,0.097,,,0.257,0.112,,41.566,0.405,2.03,1.572,0.248,0.855,0.355,99.77,9.965,0.032,0,0,0.037,0.016,0,10.05,5.984,0.069,0.032,6.053,1.092,0.453,0.455,863.0042261
Duolong,arc,54.617,0.074,,,0.252,0.258,,41.699,0.384,1.906,1.441,0.244,0.803,0.325,99.75,9.955,0.024,0,0,0.036,0.037,0,10.053,6.006,0.065,0.031,6.071,1.025,0.416,0.559,863.0042261
Duolong,arc,54.835,0.199,,,0.242,0.188,,40.881,0.442,1.45,2.059,0.609,0.611,0.465,99.83,10.041,0.066,0,0,0.035,0.027,0,10.169,5.915,0.076,0.078,5.991,0.784,0.596,0.62,863.0042261
Duolong,arc,54.479,0.113,,,0.313,0.201,,41.513,0.315,1.775,1.965,0.286,0.747,0.443,99.77,9.95,0.037,0,0,0.045,0.029,0,10.061,5.991,0.054,0.037,6.045,0.957,0.568,0.475,863.0042261
Duolong,arc,54.197,0.116,,,0.28,0.101,,42.087,0.351,2.47,0.93,0.278,1.04,0.21,99.56,9.829,0.038,0,0,0.04,0.014,0,9.921,6.031,0.059,0.035,6.091,1.322,0.267,0.411,863.0042261
Duolong,arc,54.415,0.098,,,0.275,0.204,,41.485,0.392,1.622,2.156,0.289,0.683,0.487,99.77,9.944,0.032,0,0,0.04,0.029,0,10.046,5.991,0.067,0.037,6.058,0.875,0.623,0.502,863.0042261
Duolong,arc,54.622,0.087,,,0.309,0.219,,41.349,0.489,2.377,1.153,0.313,1.001,0.26,99.66,9.946,0.029,0,0,0.044,0.031,0,10.05,5.949,0.083,0.04,6.032,1.277,0.332,0.39,863.0042261
Duolong,arc,54.565,0.05,,,0.189,0.186,,41.771,0.463,2.853,0.646,0.169,1.201,0.146,99.54,9.896,0.016,0,0,0.027,0.026,0,9.966,5.986,0.078,0.021,6.064,1.527,0.185,0.287,863.0042261
Duolong,arc,54.45,0.079,,,0.236,0.184,,42.131,0.351,1.87,1.553,0.154,0.787,0.35,99.87,9.897,0.026,0,0,0.034,0.026,0,9.983,6.051,0.06,0.02,6.111,1.003,0.447,0.55,863.0042261
Duolong,arc,54.525,0.194,,,0.272,0.131,,41.504,0.433,1.967,1.425,0.468,0.828,0.322,99.77,9.925,0.064,0,0,0.039,0.019,0,10.047,5.97,0.074,0.06,6.044,1.057,0.41,0.533,863.0042261
Duolong,arc,54.668,0.096,,,0.297,0.256,,41.711,0.354,2.164,1.434,0.152,0.911,0.324,99.9,9.947,0.032,0,0,0.043,0.036,0,10.057,5.997,0.06,0.019,6.057,1.162,0.413,0.425,863.0042261
Duolong,arc,53.547,0.135,,,0.452,0.284,,41.497,0.317,2.86,0.374,0.408,1.204,0.084,98.59,9.791,0.045,0,0,0.065,0.041,0,9.942,5.996,0.054,0.052,6.05,1.544,0.108,0.348,863.0042261
Santa Rita,arc,54.04,0.12,,,,,,40.99,,2.04,1.31,0.2,0.859,0.296,97.55,10.065,0.04,0,0,0,0,0,10.106,6.033,0,0.026,6.033,1.122,0.386,0.493,953.6389584
Santa Rita,arc,53.97,0.11,,,,,,41.07,,2.11,1.27,0.18,0.888,0.287,97.53,10.045,0.037,0,0,0,0,0,10.082,6.04,0,0.023,6.04,1.159,0.374,0.467,953.6389584
Santa Rita,arc,54.39,0.1,,,,,,41.47,,2.2,1.27,0.14,0.926,0.287,98.36,10.033,0.033,0,0,0,0,0,10.066,6.045,0,0.018,6.045,1.198,0.371,0.432,953.6389584
Santa Rita,arc,54.28,0.1,,,,,,40.92,,2.1,1.28,0.17,0.884,0.289,97.68,10.104,0.034,0,0,0,0,0,10.138,6.019,0,0.022,6.019,1.154,0.377,0.469,953.6389584
Santa Rita,arc,54.17,0.09,,,,,,41.11,,2.11,1.3,0.24,0.888,0.293,97.84,10.052,0.03,0,0,0,0,0,10.082,6.028,0,0.031,6.028,1.156,0.382,0.463,953.6389584
Santa Rita,arc,54.01,0.08,,,,,,41.44,,2.39,1.38,0.18,1.006,0.311,98.16,9.963,0.027,0,0,0,0,0,9.99,6.041,0,0.023,6.041,1.301,0.403,0.296,953.6389584
Santa Rita,arc,54.33,0.08,,,,,,41.85,,2.12,1.3,0.16,0.893,0.293,98.65,9.978,0.027,0,0,0,0,0,10.005,6.073,0,0.021,6.073,1.149,0.378,0.473,953.6389584
Santa Rita,arc,54.27,0.12,,,,,,42.34,,2.45,1.3,0.2,1.032,0.293,99.36,9.861,0.039,0,0,0,0,0,9.901,6.079,0,0.025,6.079,1.314,0.374,0.312,953.6389584
Santa Rita,arc,53.91,0.13,,,,,,41.93,,2.06,1.45,0.35,0.867,0.327,98.64,9.886,0.043,0,0,0,0,0,9.929,6.076,0,0.045,6.076,1.115,0.421,0.464,953.6389584
Santa Rita,arc,54.08,0.21,,,,,,40.81,,2.16,1.39,0.52,0.909,0.314,97.95,10.024,0.07,0,0,0,0,0,10.095,5.977,0,0.068,5.977,1.182,0.408,0.411,953.6389584
Santa Rita,arc,54.3,0.17,,,,,,41.5,,2.11,1.4,0.31,0.888,0.316,98.59,9.991,0.057,0,0,0,0,0,10.047,6.034,0,0.04,6.034,1.146,0.407,0.447,953.6389584
Black Mountain,arc,54.737,0.054,0.038,,0.205,0.093,,41.843,0.313,1.621,1.136,0.084,0.682526316,0.256361072,99.18511261,10.0374558,0.017919374,0.009694412,0,0.029717573,0.013310882,0,10.10809804,6.063154976,0.053575357,0.010789824,6.116730333,0.877364532,0.329543501,0.793091967,876.7254026
Black Mountain,arc,55.191,0.024,0.006,,0.232,0.047,,42.829,0.09,1.611,1.118,0.077,0.678315789,0.252299013,100.2943852,9.989966361,0.007861283,0.001510923,0,0.033197132,0.006640104,0,10.0391758,6.125857596,0.015206048,0.009762901,6.141063644,0.860687919,0.32013218,0.819179901,876.7254026
Black Mountain,arc,54.691,0.073,0.013,,0.267,0.072,,42.492,0.107,1.425,1.381,0.179,0.6,0.311650212,99.78834979,9.960824553,0.024059617,0.003293957,0,0.038442136,0.010235125,0,10.03685539,6.115328608,0.01819036,0.022836255,6.133518967,0.766035144,0.397891691,0.836073165,876.7254026
Black Mountain,arc,54.847,0.054,0.001,,0.266,0.106,,43.249,0.066,1.504,1.289,0.119,0.633263158,0.290888575,100.5768483,9.886429449,0.017614357,0.000250774,0,0.037904001,0.014913298,0,9.957111877,6.160214913,0.011104746,0.015025398,6.171319658,0.800182104,0.367562568,0.832255329,876.7254026
Black Mountain,arc,54.826,0.037,0.032,,0.233,0.092,,43.117,0.08,1.454,1.371,0.12,0.612210526,0.309393512,100.440396,9.901296488,0.012091875,0.008039901,0,0.033264289,0.012968047,0,9.9676606,6.153004592,0.013485702,0.015180259,6.166490295,0.775040352,0.391683001,0.833276647,876.7254026
Black Mountain,arc,54.915,0.009,0.011,,0.251,0.081,,42.603,0.093,1.442,1.346,0.102,0.607157895,0.303751763,99.94209034,9.988577491,0.002962386,0.00278356,0,0.036091356,0.011499499,0,10.04191429,6.123307045,0.015789693,0.012995867,6.139096738,0.774162837,0.387301769,0.838535394,876.7254026
Black Mountain,arc,54.983,0.076,0.023,,0.241,0.079,,42.513,0.085,1.457,1.342,0.098,0.613473684,0.302849083,99.98067723,10.00418728,0.025023808,0.005822057,0,0.034664684,0.011219195,0,10.08091702,6.112351674,0.014436117,0.012490271,6.126787791,0.782469353,0.386275944,0.831254703,876.7254026
Black Mountain,arc,55.08,0.025,0.014,,0.259,0.059,,42.716,0.08,1.445,1.383,0.129,0.608421053,0.312101551,100.2694774,9.986299465,0.008202327,0.003531294,0,0.037121647,0.008349181,0,10.04350391,6.119760573,0.013538755,0.016382976,6.133299328,0.773273104,0.396665655,0.830061241,876.7254026
Black Mountain,arc,54.936,0.065,0,,0.223,0.081,,42.425,0.083,1.482,1.347,0.126,0.624,0.303977433,99.84002257,10.00820792,0.02142886,0,0,0.032115964,0.011517694,0,10.07327044,6.107371466,0.014114174,0.016079119,6.12148564,0.796896451,0.388202784,0.814900765,876.7254026
Black Mountain,arc,53.279,0.075,0.002,,0.31,0.067,,42.107,0.083,1.379,1.34,0.11,0.580631579,0.302397743,97.86897068,9.872826445,0.025149719,0.000515597,0,0.045411302,0.009690395,0,9.953593458,6.165565811,0.01435627,0.014278104,6.17992208,0.75423053,0.392809517,0.852959953,876.7254026
Black Mountain,arc,52.321,0.074,0.04,,0.196,0.0848,,42.331,0.099,1.74,1.027,0.103,0.732631579,0.231763047,97.05140537,9.711876454,0.024856802,0.010329572,0,0.028760737,0.012285821,0,9.788109386,6.208959698,0.017153012,0.013392349,6.22611271,0.953302573,0.301570824,0.745126603,876.7254026
Black Mountain,arc,54.261,0.045,0.097,,0.136,0.0732,,42.721,0.099,1.895,0.685,0.074,0.797894737,0.154583921,99.13372134,9.888132721,0.014839711,0.024591976,0,0.019592156,0.010411632,0,9.957568196,6.151784356,0.01683991,0.009446059,6.168624267,1.019272042,0.197473503,0.783254455,876.7254026
Black Mountain,arc,54.3,0.059,0.089,,0.155,0.08249,,42.576,0.099,1.82,0.775,0.093,0.766315789,0.174894217,99.10727999,9.910744566,0.019486996,0.022599127,0,0.022364283,0.011751383,0,9.986946355,6.140510953,0.016866296,0.011889999,6.15737725,0.980465339,0.223769,0.79576566,876.7254026
Black Mountain,arc,54.309,0.09,0.073,,0.184,0.09302,,42.733,0.099,1.739,0.876,0.09,0.732210526,0.197686883,99.35612259,9.890853961,0.029661351,0.018496095,0,0.026490895,0.013222682,0,9.978724983,6.149765644,0.016829657,0.011481455,6.166595301,0.934794114,0.252381696,0.812824189,876.7254026
Black Mountain,arc,54.298,0.085,0.087,,0.235,0.10352,,42.691,0.259,1.556,1.254,0.144,0.655157895,0.282990127,99.77437198,9.860491634,0.027933161,0.021980076,0,0.033736453,0.014673044,0,9.958814369,6.126102562,0.043902837,0.018317645,6.170005399,0.834024354,0.36025004,0.805725606,876.7254026
Black Mountain,arc,54.564,0.083,0.045,,0.222,0.1156,,42.896,0.18,1.63,1.126,0.266,0.686315789,0.254104372,100.1871798,9.858754085,0.027138157,0.011311587,0,0.031709225,0.016302526,0,9.94521558,6.124432182,0.030357529,0.033665874,6.154789711,0.869276306,0.321844424,0.80887927,876.7254026
Black Mountain,arc,54.436,0.091,0.029,,0.231,0.09213,,42.823,0.14,1.432,1.349,0.242,0.602947368,0.304428773,99.95775386,9.872631371,0.029865826,0.007317116,0,0.03311887,0.013041544,0,9.955974728,6.137012454,0.023700245,0.030743584,6.160712699,0.766556442,0.38703517,0.846408388,876.7254026
Black Mountain,arc,53.458,0.0826,0.0363,,0.201,0.10629,,41.766,0.601,1.564,1.178,0.286,0.658526316,0.26583921,98.35482447,9.836854298,0.027504896,0.009292774,0,0.029238589,0.015265716,0,9.918156272,6.072948748,0.103227661,0.03686396,6.176176408,0.849443866,0.342910346,0.807645788,876.7254026
Black Mountain,arc,55.291,0.065,0,,0.22,0.143,,43.25,0.095,1.603,1.181,0.112,0.674947368,0.26651622,101.0185364,9.928798822,0.021122341,0,0,0.031230704,0.020042853,0,10.00119472,6.13707708,0.015923699,0.014088109,6.153000778,0.849630693,0.33549336,0.814875947,876.7254026
Black Mountain,arc,55.248,0.045,0.018,,0.219,0.1237,,42.901,0.183,1.751,1.032,0.139,0.737263158,0.232891396,100.6895454,9.949924093,0.014665678,0.004509942,0,0.031179141,0.01738818,0,10.01766703,6.105255194,0.030763262,0.017535188,6.136018456,0.930772957,0.294018508,0.775208535,876.7254026
Black Mountain,arc,55.417,0.045,0.007,,0.225,0.114,,42.815,0.091,1.72,1.191,0.113,0.724210526,0.26877292,100.7450166,9.99180732,0.014682499,0.001755878,0,0.032070105,0.016043057,0,10.05635886,6.100004946,0.015315124,0.014271575,6.11532007,0.915343053,0.339707055,0.744949892,876.7254026
Black Mountain,arc,55.536,0.071,0.007,,0.222,0.049,,42.718,0.083,1.909,1.009,0.139,0.803789474,0.227700987,100.7115095,10.00823374,0.023154085,0.001754996,0,0.03162661,0.006892236,0,10.07166167,6.083127994,0.013961723,0.017546482,6.097089717,1.015414067,0.287650925,0.696935008,876.7254026
Black Mountain,arc,55.759,0.091,0,,0.163,0.09,,43.506,0.213,1.971,0.912,0.134,0.829894737,0.205811001,101.8032943,9.909650945,0.029266528,0,0,0.02290065,0.012484384,0,9.974302507,6.109782302,0.035334672,0.016681711,6.145116974,1.033913984,0.256407063,0.709678953,876.7254026
Black Mountain,arc,54.773,0.083,0.037,,0.222,0.09,,43.071,0.099,1.794,1.121,0.157,0.755368421,0.252976023,100.4386556,9.870355364,0.027066418,0.009276052,0,0.031625402,0.012658726,0,9.950981962,6.133161704,0.016652504,0.019817932,6.149814207,0.954208109,0.31956826,0.72622363,876.7254026
Black Mountain,arc,54.831,0.09,0.065,,0.152,0.09341,,42.948,0.246,2.008,0.828,0.175,0.845473684,0.186854725,100.4040816,9.866860204,0.029307701,0.016272766,0,0.021622864,0.013119806,0,9.94718334,6.107014521,0.041320541,0.022058871,6.148335062,1.066524708,0.235708319,0.697766973,876.7254026
Black Mountain,arc,54.441,0.029,0.004,,0.193,0.101,,43.379,0.075,1.522,1.263,0.087,0.640842105,0.285021157,100.1681367,9.831901657,0.009477545,0.001005001,0,0.027554058,0.014236854,0,9.884175115,6.190477762,0.012643019,0.011005838,6.203120781,0.811298155,0.360833248,0.827868597,876.7254026
Black Mountain,arc,54.706,0.016,0.009,,0.224,0.046,,42.935,0.09,1.501,1.151,0.095,0.632,0.259746121,99.88125388,9.928732999,0.00525491,0.002272462,0,0.03213836,0.006516253,0,9.974914984,6.157487484,0.015246827,0.01207744,6.172734311,0.8040702,0.330465373,0.865464427,876.7254026
Black Mountain,arc,54.537,0.027,0.027,,0.188,0.116,,43.166,0.168,1.649,0.979,0.083,0.694315789,0.220930889,100.0247533,9.860117412,0.008833667,0.006791251,0,0.026869867,0.016369298,0,9.918981496,6.166884978,0.028351641,0.010511419,6.195236619,0.879966019,0.280004686,0.840029295,876.7254026
Black Mountain,arc,55.278,0.026,0,,0.2,0.082,,42.725,0.077,1.84,1.046,0.14,0.774736842,0.236050776,100.4032124,9.987208142,0.008500639,0,0,0.028565287,0.011563435,0,10.0358375,6.099679984,0.012985557,0.0177179,6.112665541,0.981214611,0.298961476,0.719823913,876.7254026
Black Mountain,arc,54.651,0.101,0.019,,0.205,0.059,,42.993,0.284,1.898,0.967,0.135,0.799157895,0.218222849,100.2946193,9.847801881,0.032934342,0.004763103,0,0.029201951,0.008298019,0,9.922999297,6.121701374,0.047768061,0.017039913,6.169469435,1.009466246,0.275650909,0.714882845,876.7254026
Black Mountain,arc,55.435,0.06,0.016,,0.215,0.087,,43.394,0.107,1.854,1.045,0.13,0.780631579,0.235825106,101.3265433,9.905289369,0.019400852,0.003977391,0,0.030369553,0.01213343,0,9.971170595,6.126973471,0.017846168,0.016271174,6.144819639,0.977793733,0.295386859,0.726819408,876.7254026
Black Mountain,arc,55.245,0.1021,0.022,,0.187,0.105,,42.599,0.397,1.943,0.977,0.184,0.818105263,0.220479549,100.7225152,9.938942971,0.033239876,0.005506366,0,0.026595346,0.014744082,0,10.01902864,6.055915752,0.066667752,0.023187689,6.122583503,1.031749876,0.278056819,0.690193305,876.7254026
Black Mountain,arc,54.038,0.102,0.075,,0.226,0.1173,,42.688,0.199,1.73,1.171,0.235,0.728421053,0.26425952,99.58861943,9.812812644,0.033518212,0.018947447,0,0.032442887,0.016625453,0,9.914346643,6.125382982,0.033730703,0.029891969,6.159113685,0.927245527,0.336389863,0.736364609,876.7254026
Black Mountain,arc,54.829,0.088,0.043,,0.233,0.10229,,42.87,0.128,1.652,1.252,0.213,0.695578947,0.282538787,100.4321723,9.897187138,0.028745546,0.010798542,0,0.033248664,0.014411722,0,9.984391611,6.114882837,0.021566989,0.026932302,6.136449826,0.880168667,0.357517703,0.76231363,876.7254026
Black Mountain,arc,54.305,0.089,0.072,,0.22,0.0931,,43.25,0.185,1.793,1.195,0.176,0.754947368,0.269675599,100.353477,9.77260132,0.028983231,0.018025946,0,0.031297516,0.013076794,0,9.863984806,6.150206179,0.031075647,0.022185818,6.181281826,0.952368576,0.340196651,0.707434772,876.7254026
Black Mountain,arc,55.039,0.083,0.011,,0.122,0.106,,43.077,0.079,1.99,0.701,0.133,0.837894737,0.15819464,100.3449106,9.915239143,0.027058093,0.002756897,0,0.01737438,0.01490458,0,9.977333093,6.13212937,0.013284274,0.016783275,6.145413644,1.058132708,0.199775599,0.742091693,876.7254026
Black Mountain,arc,55.086,0.0938,0.018,,0.146,0.052,,42.657,0.093,1.933,0.73,0.215,0.813894737,0.164739069,100.0451662,9.968539406,0.030717054,0.004531667,0,0.020886226,0.007344714,0,10.03201907,6.099774793,0.015709101,0.02725343,6.115483893,1.032467881,0.208980093,0.758552026,876.7254026
Black Mountain,arc,54.621,0.092,0.031,,0.165,0.11,,42.121,0.28,1.987,0.73,0.278,0.836631579,0.164739069,99.41362935,9.945718585,0.030314526,0.007852961,0,0.023750748,0.015633292,0,10.02327011,6.060499123,0.047589663,0.035457959,6.108088786,1.067895585,0.210276696,0.721827719,876.7254026
