,Unit,Type,Ti49_ppm
7740,Yerington,arc,5.3
7741,Yerington,arc,5.3
7742,Yerington,arc,5.3
7743,Yerington,arc,5.3
7744,Yerington,arc,5.31
7745,Yerington,arc,5.31
7746,Yerington,arc,5.32
7747,Yerington,arc,5.32
7748,Yerington,arc,5.32
7749,Yerington,arc,5.33
7750,Yerington,arc,5.33
7751,Yerington,arc,5.33
7752,Yerington,arc,5.34
7753,Yerington,arc,5.34
7754,Yerington,arc,5.35
7755,Yerington,arc,5.35
7756,Yerington,arc,5.35
7757,Yerington,arc,5.37
7758,Yerington,arc,5.37
7759,Yerington,arc,5.38
7760,Yerington,arc,5.38
7761,Yerington,arc,5.38
7762,Yerington,arc,5.39
7763,Yerington,arc,5.39
7764,Yerington,arc,5.39
7765,Yerington,arc,5.4
7766,Yerington,arc,5.4
7767,Yerington,arc,5.4
7768,Yerington,arc,5.4
7769,Yerington,arc,5.4
7770,Yerington,arc,5.4
7771,Yerington,arc,5.4
7772,Yerington,arc,5.4
7773,Yerington,arc,5.4
7774,Yerington,arc,5.4
7775,Yerington,arc,5.4
7776,Yerington,arc,5.4
7777,Yerington,arc,5.4
7778,Yerington,arc,5.4
7779,Yerington,arc,5.4
7780,Yerington,arc,5.4
7781,Yerington,arc,5.4
7782,Yerington,arc,5.4
7783,Yerington,arc,5.4
7784,Yerington,arc,5.4
7785,Yerington,arc,5.4
7786,Yerington,arc,5.4
7787,Yerington,arc,5.4
7788,Yerington,arc,5.4
7789,Yerington,arc,5.4
7790,Yerington,arc,5.4
7791,Yerington,arc,5.4
7792,Yerington,arc,5.4
7793,Yerington,arc,5.4
7794,Yerington,arc,5.4
7795,Yerington,arc,5.4
7796,Yerington,arc,5.4
7797,Yerington,arc,5.4
7798,Yerington,arc,5.41
7799,Yerington,arc,5.42
7800,Yerington,arc,5.42
7801,Yerington,arc,5.43
7802,Yerington,arc,5.44
7803,Yerington,arc,5.44
7804,Yerington,arc,5.44
7805,Yerington,arc,5.44
7806,Yerington,arc,5.45
7807,Yerington,arc,5.45
7808,Yerington,arc,5.45
7809,Yerington,arc,5.45
7810,Yerington,arc,5.46
7811,Yerington,arc,5.46
7812,Yerington,arc,5.47
7813,Yerington,arc,5.47
7814,Yerington,arc,5.48
7815,Yerington,arc,5.49
7816,Yerington,arc,5.49
7817,Yerington,arc,5.5
7818,Yerington,arc,5.5
7819,Yerington,arc,5.5
7820,Yerington,arc,5.5
7821,Yerington,arc,5.5
7822,Yerington,arc,5.5
7823,Yerington,arc,5.5
7824,Yerington,arc,5.5
7825,Yerington,arc,5.5
7826,Yerington,arc,5.5
7827,Yerington,arc,5.5
7828,Yerington,arc,5.5
7829,Yerington,arc,5.5
7830,Yerington,arc,5.5
7831,Yerington,arc,5.5
7832,Yerington,arc,5.5
7833,Yerington,arc,5.5
7834,Yerington,arc,5.5
7835,Yerington,arc,5.5
7836,Yerington,arc,5.5
7837,Yerington,arc,5.5
7838,Yerington,arc,5.5
7839,Yerington,arc,5.5
7840,Yerington,arc,5.5
7841,Yerington,arc,5.5
7842,Yerington,arc,5.5
7843,Yerington,arc,5.51
7844,Yerington,arc,5.51
7845,Yerington,arc,5.51
7846,Yerington,arc,5.52
7847,Yerington,arc,5.52
7848,Yerington,arc,5.52
7849,Yerington,arc,5.52
7850,Yerington,arc,5.52
7851,Yerington,arc,5.53
7852,Yerington,arc,5.53
7853,Yerington,arc,5.53
7854,Yerington,arc,5.54
7855,Yerington,arc,5.54
7856,Yerington,arc,5.55
7857,Yerington,arc,5.55
7858,Yerington,arc,5.55
7859,Yerington,arc,5.55
7860,Yerington,arc,5.55
7861,Yerington,arc,5.56
7862,Yerington,arc,5.56
7863,Yerington,arc,5.56
7864,Yerington,arc,5.57
7865,Yerington,arc,5.57
7866,Yerington,arc,5.58
7867,Yerington,arc,5.58
7868,Yerington,arc,5.58
7869,Yerington,arc,5.59
7870,Yerington,arc,5.59
7871,Yerington,arc,5.59
7872,Yerington,arc,5.59
7873,Yerington,arc,5.6
7874,Yerington,arc,5.6
7875,Yerington,arc,5.6
7876,Yerington,arc,5.6
7877,Yerington,arc,5.6
7878,Yerington,arc,5.6
7879,Yerington,arc,5.6
7880,Yerington,arc,5.6
7881,Yerington,arc,5.6
7882,Yerington,arc,5.6
7883,Yerington,arc,5.6
7884,Yerington,arc,5.6
7885,Yerington,arc,5.6
7886,Yerington,arc,5.6
7887,Yerington,arc,5.6
7888,Yerington,arc,5.6
7889,Yerington,arc,5.6
7890,Yerington,arc,5.6
7891,Yerington,arc,5.6
7892,Yerington,arc,5.6
7893,Yerington,arc,5.6
7894,Yerington,arc,5.6
7895,Yerington,arc,5.6
7896,Yerington,arc,5.6
7897,Yerington,arc,5.6
7898,Yerington,arc,5.6
7899,Yerington,arc,5.6
7900,Yerington,arc,5.6
7901,Yerington,arc,5.6
7902,Yerington,arc,5.6
7903,Yerington,arc,5.6
7904,Yerington,arc,5.6
7905,Yerington,arc,5.6
7906,Yerington,arc,5.62
7907,Yerington,arc,5.62
7908,Yerington,arc,5.62
7909,Yerington,arc,5.63
7910,Yerington,arc,5.63
7911,Yerington,arc,5.63
7912,Yerington,arc,5.63
7913,Yerington,arc,5.64
7914,Yerington,arc,5.65
7915,Yerington,arc,5.65
7916,Yerington,arc,5.65
7917,Yerington,arc,5.66
7918,Yerington,arc,5.66
7919,Yerington,arc,5.69
7920,Yerington,arc,5.69
7921,Yerington,arc,5.69
7922,Yerington,arc,5.69
7923,Yerington,arc,5.7
7924,Yerington,arc,5.7
7925,Yerington,arc,5.7
7926,Yerington,arc,5.7
7927,Yerington,arc,5.7
7928,Yerington,arc,5.7
7929,Yerington,arc,5.7
7930,Yerington,arc,5.7
7931,Yerington,arc,5.7
7932,Yerington,arc,5.7
7933,Yerington,arc,5.7
7934,Yerington,arc,5.7
7935,Yerington,arc,5.7
7936,Yerington,arc,5.7
7937,Yerington,arc,5.7
7938,Yerington,arc,5.7
7939,Yerington,arc,5.7
7940,Yerington,arc,5.7
7941,Yerington,arc,5.7
7942,Yerington,arc,5.7
7943,Yerington,arc,5.7
7944,Yerington,arc,5.7
7945,Yerington,arc,5.7
7946,Yerington,arc,5.7
7947,Yerington,arc,5.7
7948,Yerington,arc,5.7
7949,Yerington,arc,5.7
7950,Yerington,arc,5.7
7951,Yerington,arc,5.7
7952,Yerington,arc,5.7
7953,Yerington,arc,5.71
7954,Yerington,arc,5.72
7955,Yerington,arc,5.73
7956,Yerington,arc,5.73
7957,Yerington,arc,5.73
7958,Yerington,arc,5.73
7959,Yerington,arc,5.74
7960,Yerington,arc,5.74
7961,Yerington,arc,5.74
7962,Yerington,arc,5.74
7963,Yerington,arc,5.74
7964,Yerington,arc,5.75
7965,Yerington,arc,5.75
7966,Yerington,arc,5.76
7967,Yerington,arc,5.76
7968,Yerington,arc,5.76
7969,Yerington,arc,5.76
7970,Yerington,arc,5.76
7971,Yerington,arc,5.76
7972,Yerington,arc,5.77
7973,Yerington,arc,5.77
7974,Yerington,arc,5.77
7975,Yerington,arc,5.77
7976,Yerington,arc,5.78
7977,Yerington,arc,5.78
7978,Yerington,arc,5.78
7979,Yerington,arc,5.79
7980,Yerington,arc,5.79
7981,Yerington,arc,5.79
7982,Yerington,arc,5.79
7983,Yerington,arc,5.8
7984,Yerington,arc,5.8
7985,Yerington,arc,5.8
7986,Yerington,arc,5.8
7987,Yerington,arc,5.8
7988,Yerington,arc,5.8
7989,Yerington,arc,5.8
7990,Yerington,arc,5.8
7991,Yerington,arc,5.8
7992,Yerington,arc,5.8
7993,Yerington,arc,5.8
7994,Yerington,arc,5.8
7995,Yerington,arc,5.8
7996,Yerington,arc,5.8
7997,Yerington,arc,5.8
7998,Yerington,arc,5.8
7999,Yerington,arc,5.8
8000,Yerington,arc,5.8
8001,Yerington,arc,5.8
8002,Yerington,arc,5.8
8003,Yerington,arc,5.8
8004,Yerington,arc,5.8
8005,Yerington,arc,5.8
8006,Yerington,arc,5.8
8007,Yerington,arc,5.8
8008,Yerington,arc,5.8
8009,Yerington,arc,5.8
8010,Yerington,arc,5.81
8011,Yerington,arc,5.81
8012,Yerington,arc,5.82
8013,Yerington,arc,5.83
8014,Yerington,arc,5.83
8015,Yerington,arc,5.84
8016,Yerington,arc,5.84
8017,Yerington,arc,5.84
8018,Yerington,arc,5.85
8019,Yerington,arc,5.85
8020,Yerington,arc,5.86
8021,Yerington,arc,5.86
8022,Yerington,arc,5.87
8023,Yerington,arc,5.87
8024,Yerington,arc,5.88
8025,Yerington,arc,5.88
8026,Yerington,arc,5.89
8027,Yerington,arc,5.89
8028,Yerington,arc,5.89
8029,Yerington,arc,5.89
8030,Yerington,arc,5.9
8031,Yerington,arc,5.9
8032,Yerington,arc,5.9
8033,Yerington,arc,5.9
8034,Yerington,arc,5.9
8035,Yerington,arc,5.9
8036,Yerington,arc,5.9
8037,Yerington,arc,5.9
8038,Yerington,arc,5.9
8039,Yerington,arc,5.9
8040,Yerington,arc,5.9
8041,Yerington,arc,5.9
8042,Yerington,arc,5.9
8043,Yerington,arc,5.9
8044,Yerington,arc,5.9
8045,Yerington,arc,5.9
8046,Yerington,arc,5.9
8047,Yerington,arc,5.9
8048,Yerington,arc,5.9
8049,Yerington,arc,5.9
8050,Yerington,arc,5.9
8051,Yerington,arc,5.9
8052,Yerington,arc,5.9
8053,Yerington,arc,5.9
8054,Yerington,arc,5.9
8055,Yerington,arc,5.91
8056,Yerington,arc,5.91
8057,Yerington,arc,5.91
8058,Yerington,arc,5.92
8059,Yerington,arc,5.92
8060,Yerington,arc,5.92
8061,Yerington,arc,5.94
8062,Yerington,arc,5.95
8063,Yerington,arc,5.97
8064,Yerington,arc,5.98
8065,Yerington,arc,5.98
8066,Yerington,arc,6
8067,Yerington,arc,6
8068,Yerington,arc,6
8069,Yerington,arc,6
8070,Yerington,arc,6
8071,Yerington,arc,6
8072,Yerington,arc,6
8073,Yerington,arc,6
8074,Yerington,arc,6
8075,Yerington,arc,6
8076,Yerington,arc,6
8077,Yerington,arc,6
8078,Yerington,arc,6
8079,Yerington,arc,6
8080,Yerington,arc,6
8081,Yerington,arc,6
8082,Yerington,arc,6
8083,Yerington,arc,6
8084,Yerington,arc,6
8085,Yerington,arc,6
8086,Yerington,arc,6
8087,Yerington,arc,6
8088,Yerington,arc,6
8089,Yerington,arc,6.01
8090,Yerington,arc,6.01
8091,Yerington,arc,6.01
8092,Yerington,arc,6.03
8093,Yerington,arc,6.03
8094,Yerington,arc,6.03
8095,Yerington,arc,6.04
8096,Yerington,arc,6.05
8097,Yerington,arc,6.05
8098,Yerington,arc,6.06
8099,Yerington,arc,6.06
8100,Yerington,arc,6.06
8101,Yerington,arc,6.07
8102,Yerington,arc,6.08
8103,Yerington,arc,6.09
8104,Yerington,arc,6.09
8105,Yerington,arc,6.09
8106,Yerington,arc,6.09
8107,Yerington,arc,6.09
8108,Yerington,arc,6.1
8109,Yerington,arc,6.1
8110,Yerington,arc,6.1
8111,Yerington,arc,6.1
8112,Yerington,arc,6.1
8113,Yerington,arc,6.1
8114,Yerington,arc,6.1
8115,Yerington,arc,6.1
8116,Yerington,arc,6.1
8117,Yerington,arc,6.1
8118,Yerington,arc,6.1
8119,Yerington,arc,6.1
8120,Yerington,arc,6.1
8121,Yerington,arc,6.1
8122,Yerington,arc,6.1
8123,Yerington,arc,6.1
8124,Yerington,arc,6.1
8125,Yerington,arc,6.1
8126,Yerington,arc,6.1
8127,Yerington,arc,6.1
8128,Yerington,arc,6.1
8129,Yerington,arc,6.1
8130,Yerington,arc,6.1
8131,Yerington,arc,6.1
8132,Yerington,arc,6.1
8133,Yerington,arc,6.1
8134,Yerington,arc,6.1
8135,Yerington,arc,6.1
8136,Yerington,arc,6.1
8137,Yerington,arc,6.1
8138,Yerington,arc,6.1
8139,Yerington,arc,6.1
8140,Yerington,arc,6.12
8141,Yerington,arc,6.13
8142,Yerington,arc,6.13
8143,Yerington,arc,6.14
8144,Yerington,arc,6.14
8145,Yerington,arc,6.14
8146,Yerington,arc,6.15
8147,Yerington,arc,6.15
8148,Yerington,arc,6.15
8149,Yerington,arc,6.15
8150,Yerington,arc,6.17
8151,Yerington,arc,6.17
8152,Yerington,arc,6.18
8153,Yerington,arc,6.18
8154,Yerington,arc,6.18
8155,Yerington,arc,6.18
8156,Yerington,arc,6.19
8157,Yerington,arc,6.19
8158,Yerington,arc,6.2
8159,Yerington,arc,6.2
8160,Yerington,arc,6.2
8161,Yerington,arc,6.2
8162,Yerington,arc,6.2
8163,Yerington,arc,6.2
8164,Yerington,arc,6.2
8165,Yerington,arc,6.2
8166,Yerington,arc,6.2
8167,Yerington,arc,6.2
8168,Yerington,arc,6.2
8169,Yerington,arc,6.2
8170,Yerington,arc,6.2
8171,Yerington,arc,6.2
8172,Yerington,arc,6.2
8173,Yerington,arc,6.2
8174,Yerington,arc,6.2
8175,Yerington,arc,6.2
8176,Yerington,arc,6.2
8177,Yerington,arc,6.2
8178,Yerington,arc,6.2
8179,Yerington,arc,6.2
8180,Yerington,arc,6.2
8181,Yerington,arc,6.2
8182,Yerington,arc,6.21
8183,Yerington,arc,6.22
8184,Yerington,arc,6.22
8185,Yerington,arc,6.23
8186,Yerington,arc,6.23
8187,Yerington,arc,6.23
8188,Yerington,arc,6.23
8189,Yerington,arc,6.23
8190,Yerington,arc,6.23
8191,Yerington,arc,6.24
8192,Yerington,arc,6.24
8193,Yerington,arc,6.26
8194,Yerington,arc,6.26
8195,Yerington,arc,6.26
8196,Yerington,arc,6.26
8197,Yerington,arc,6.26
8198,Yerington,arc,6.26
8199,Yerington,arc,6.27
8200,Yerington,arc,6.27
8201,Yerington,arc,6.27
8202,Yerington,arc,6.28
8203,Yerington,arc,6.29
8204,Yerington,arc,6.29
8205,Yerington,arc,6.29
8206,Yerington,arc,6.29
8207,Yerington,arc,6.3
8208,Yerington,arc,6.3
8209,Yerington,arc,6.3
8210,Yerington,arc,6.3
8211,Yerington,arc,6.3
8212,Yerington,arc,6.3
8213,Yerington,arc,6.3
8214,Yerington,arc,6.3
8215,Yerington,arc,6.3
8216,Yerington,arc,6.3
8217,Yerington,arc,6.3
8218,Yerington,arc,6.3
8219,Yerington,arc,6.3
8220,Yerington,arc,6.3
8221,Yerington,arc,6.3
8222,Yerington,arc,6.3
8223,Yerington,arc,6.3
8224,Yerington,arc,6.3
8225,Yerington,arc,6.3
8226,Yerington,arc,6.3
8227,Yerington,arc,6.3
8228,Yerington,arc,6.3
8229,Yerington,arc,6.3
8230,Yerington,arc,6.3
8231,Yerington,arc,6.3
8232,Yerington,arc,6.3
8233,Yerington,arc,6.3
8234,Yerington,arc,6.31
8235,Yerington,arc,6.32
8236,Yerington,arc,6.33
8237,Yerington,arc,6.34
8238,Yerington,arc,6.34
8239,Yerington,arc,6.36
8240,Yerington,arc,6.36
8241,Yerington,arc,6.37
8242,Yerington,arc,6.37
8243,Yerington,arc,6.37
8244,Yerington,arc,6.38
8245,Yerington,arc,6.38
8246,Yerington,arc,6.38
8247,Yerington,arc,6.39
8248,Yerington,arc,6.39
8249,Yerington,arc,6.4
8250,Yerington,arc,6.4
8251,Yerington,arc,6.4
8252,Yerington,arc,6.4
8253,Yerington,arc,6.4
8254,Yerington,arc,6.4
8255,Yerington,arc,6.4
8256,Yerington,arc,6.4
8257,Yerington,arc,6.4
8258,Yerington,arc,6.4
8259,Yerington,arc,6.4
8260,Yerington,arc,6.4
8261,Yerington,arc,6.4
8262,Yerington,arc,6.4
8263,Yerington,arc,6.4
8264,Yerington,arc,6.4
8265,Yerington,arc,6.4
8266,Yerington,arc,6.4
8267,Yerington,arc,6.4
8268,Yerington,arc,6.4
8269,Yerington,arc,6.4
8270,Yerington,arc,6.4
8271,Yerington,arc,6.4
8272,Yerington,arc,6.4
8273,Yerington,arc,6.41
8274,Yerington,arc,6.41
8275,Yerington,arc,6.42
8276,Yerington,arc,6.42
8277,Yerington,arc,6.42
8278,Yerington,arc,6.42
8279,Yerington,arc,6.43
8280,Yerington,arc,6.43
8281,Yerington,arc,6.43
8282,Yerington,arc,6.45
8283,Yerington,arc,6.45
8284,Yerington,arc,6.45
8285,Yerington,arc,6.46
8286,Yerington,arc,6.46
8287,Yerington,arc,6.47
8288,Yerington,arc,6.48
8289,Yerington,arc,6.48
8290,Yerington,arc,6.48
8291,Yerington,arc,6.48
8292,Yerington,arc,6.49
8293,Yerington,arc,6.5
8294,Yerington,arc,6.5
8295,Yerington,arc,6.5
8296,Yerington,arc,6.5
8297,Yerington,arc,6.5
8298,Yerington,arc,6.5
8299,Yerington,arc,6.5
8300,Yerington,arc,6.5
8301,Yerington,arc,6.5
8302,Yerington,arc,6.5
8303,Yerington,arc,6.5
8304,Yerington,arc,6.5
8305,Yerington,arc,6.5
8306,Yerington,arc,6.5
8307,Yerington,arc,6.5
8308,Yerington,arc,6.5
8309,Yerington,arc,6.5
8310,Yerington,arc,6.5
8311,Yerington,arc,6.5
8312,Yerington,arc,6.5
8313,Yerington,arc,6.51
8314,Yerington,arc,6.52
8315,Yerington,arc,6.52
8316,Yerington,arc,6.53
8317,Yerington,arc,6.54
8318,Yerington,arc,6.55
8319,Yerington,arc,6.56
8320,Yerington,arc,6.56
8321,Yerington,arc,6.57
8322,Yerington,arc,6.57
8323,Yerington,arc,6.58
8324,Yerington,arc,6.58
8325,Yerington,arc,6.58
8326,Yerington,arc,6.59
8327,Yerington,arc,6.59
8328,Yerington,arc,6.6
8329,Yerington,arc,6.6
8330,Yerington,arc,6.6
8331,Yerington,arc,6.6
8332,Yerington,arc,6.6
8333,Yerington,arc,6.6
8334,Yerington,arc,6.6
8335,Yerington,arc,6.6
8336,Yerington,arc,6.6
8337,Yerington,arc,6.6
8338,Yerington,arc,6.6
8339,Yerington,arc,6.6
8340,Yerington,arc,6.6
8341,Yerington,arc,6.6
8342,Yerington,arc,6.6
8343,Yerington,arc,6.6
8344,Yerington,arc,6.6
8345,Yerington,arc,6.6
8346,Yerington,arc,6.6
8347,Yerington,arc,6.6
8348,Yerington,arc,6.6
8349,Yerington,arc,6.6
8350,Yerington,arc,6.6
8351,Yerington,arc,6.61
8352,Yerington,arc,6.61
8353,Yerington,arc,6.62
8354,Yerington,arc,6.62
8355,Yerington,arc,6.62
8356,Yerington,arc,6.62
8357,Yerington,arc,6.63
8358,Yerington,arc,6.63
8359,Yerington,arc,6.64
8360,Yerington,arc,6.64
8361,Yerington,arc,6.64
8362,Yerington,arc,6.64
8363,Yerington,arc,6.64
8364,Yerington,arc,6.65
8365,Yerington,arc,6.65
8366,Yerington,arc,6.66
8367,Yerington,arc,6.67
8368,Yerington,arc,6.68
8369,Yerington,arc,6.7
8370,Yerington,arc,6.7
8371,Yerington,arc,6.7
8372,Yerington,arc,6.7
8373,Yerington,arc,6.7
8374,Yerington,arc,6.7
8375,Yerington,arc,6.7
8376,Yerington,arc,6.7
8377,Yerington,arc,6.7
8378,Yerington,arc,6.7
8379,Yerington,arc,6.7
8380,Yerington,arc,6.7
8381,Yerington,arc,6.7
8382,Yerington,arc,6.7
8383,Yerington,arc,6.7
8384,Yerington,arc,6.7
8385,Yerington,arc,6.7
8386,Yerington,arc,6.7
8387,Yerington,arc,6.7
8388,Yerington,arc,6.7
8389,Yerington,arc,6.7
8390,Yerington,arc,6.7
8391,Yerington,arc,6.7
8392,Yerington,arc,6.7
8393,Yerington,arc,6.7
8394,Yerington,arc,6.7
8395,Yerington,arc,6.7
8396,Yerington,arc,6.7
8397,Yerington,arc,6.7
8398,Yerington,arc,6.7
8399,Yerington,arc,6.7
8400,Yerington,arc,6.7
8401,Yerington,arc,6.7
8402,Yerington,arc,6.7
8403,Yerington,arc,6.7
8404,Yerington,arc,6.71
8405,Yerington,arc,6.71
8406,Yerington,arc,6.72
8407,Yerington,arc,6.72
8408,Yerington,arc,6.74
8409,Yerington,arc,6.74
8410,Yerington,arc,6.74
8411,Yerington,arc,6.76
8412,Yerington,arc,6.76
8413,Yerington,arc,6.78
8414,Yerington,arc,6.79
8415,Yerington,arc,6.79
8416,Yerington,arc,6.8
8417,Yerington,arc,6.8
8418,Yerington,arc,6.8
8419,Yerington,arc,6.8
8420,Yerington,arc,6.8
8421,Yerington,arc,6.8
8422,Yerington,arc,6.8
8423,Yerington,arc,6.8
8424,Yerington,arc,6.8
8425,Yerington,arc,6.8
8426,Yerington,arc,6.8
8427,Yerington,arc,6.8
8428,Yerington,arc,6.8
8429,Yerington,arc,6.8
8430,Yerington,arc,6.8
8431,Yerington,arc,6.8
8432,Yerington,arc,6.8
8433,Yerington,arc,6.8
8434,Yerington,arc,6.8
8435,Yerington,arc,6.8
8436,Yerington,arc,6.81
8437,Yerington,arc,6.82
8438,Yerington,arc,6.82
8439,Yerington,arc,6.83
8440,Yerington,arc,6.84
8441,Yerington,arc,6.85
8442,Yerington,arc,6.85
8443,Yerington,arc,6.86
8444,Yerington,arc,6.87
8445,Yerington,arc,6.87
8446,Yerington,arc,6.88
8447,Yerington,arc,6.89
8448,Yerington,arc,6.9
8449,Yerington,arc,6.9
8450,Yerington,arc,6.9
8451,Yerington,arc,6.9
8452,Yerington,arc,6.9
8453,Yerington,arc,6.9
8454,Yerington,arc,6.9
8455,Yerington,arc,6.9
8456,Yerington,arc,6.9
8457,Yerington,arc,6.9
8458,Yerington,arc,6.9
8459,Yerington,arc,6.9
8460,Yerington,arc,6.9
8461,Yerington,arc,6.9
8462,Yerington,arc,6.9
8463,Yerington,arc,6.9
8464,Yerington,arc,6.9
8465,Yerington,arc,6.9
8466,Yerington,arc,6.9
8467,Yerington,arc,6.9
8468,Yerington,arc,6.9
8469,Yerington,arc,6.9
8470,Yerington,arc,6.91
8471,Yerington,arc,6.93
8472,Yerington,arc,6.93
8473,Yerington,arc,6.94
8474,Yerington,arc,6.95
8475,Yerington,arc,7
8476,Yerington,arc,7
8477,Yerington,arc,7
8478,Yerington,arc,7
8479,Yerington,arc,7
8480,Yerington,arc,7
8481,Yerington,arc,7
8482,Yerington,arc,7
8483,Yerington,arc,7
8484,Yerington,arc,7
8485,Yerington,arc,7
8486,Yerington,arc,7
8487,Yerington,arc,7
8488,Yerington,arc,7
8489,Yerington,arc,7
8490,Yerington,arc,7
8491,Yerington,arc,7
8492,Yerington,arc,7
8493,Yerington,arc,7
8494,Yerington,arc,7
8495,Yerington,arc,7
8496,Yerington,arc,7
8497,Yerington,arc,7
8498,Yerington,arc,7
8499,Yerington,arc,7
8500,Yerington,arc,7
8501,Yerington,arc,7.01
8502,Yerington,arc,7.02
8503,Yerington,arc,7.02
8504,Yerington,arc,7.02
8505,Yerington,arc,7.05
8506,Yerington,arc,7.05
8507,Yerington,arc,7.07
8508,Yerington,arc,7.08
8509,Yerington,arc,7.08
8510,Yerington,arc,7.09
8511,Yerington,arc,7.1
8512,Yerington,arc,7.1
8513,Yerington,arc,7.1
8514,Yerington,arc,7.1
8515,Yerington,arc,7.1
8516,Yerington,arc,7.1
8517,Yerington,arc,7.1
8518,Yerington,arc,7.1
8519,Yerington,arc,7.1
8520,Yerington,arc,7.1
8521,Yerington,arc,7.1
8522,Yerington,arc,7.1
8523,Yerington,arc,7.1
8524,Yerington,arc,7.1
8525,Yerington,arc,7.1
8526,Yerington,arc,7.1
8527,Yerington,arc,7.1
8528,Yerington,arc,7.1
8529,Yerington,arc,7.1
8530,Yerington,arc,7.1
8531,Yerington,arc,7.1
8532,Yerington,arc,7.1
8533,Yerington,arc,7.12
8534,Yerington,arc,7.13
8535,Yerington,arc,7.16
8536,Yerington,arc,7.17
8537,Yerington,arc,7.18
8538,Yerington,arc,7.18
8539,Yerington,arc,7.19
8540,Yerington,arc,7.19
8541,Yerington,arc,7.19
8542,Yerington,arc,7.19
8543,Yerington,arc,7.2
8544,Yerington,arc,7.2
8545,Yerington,arc,7.2
8546,Yerington,arc,7.2
8547,Yerington,arc,7.2
8548,Yerington,arc,7.2
8549,Yerington,arc,7.2
8550,Yerington,arc,7.2
8551,Yerington,arc,7.2
8552,Yerington,arc,7.2
8553,Yerington,arc,7.2
8554,Yerington,arc,7.2
8555,Yerington,arc,7.2
8556,Yerington,arc,7.2
8557,Yerington,arc,7.2
8558,Yerington,arc,7.2
8559,Yerington,arc,7.2
8560,Yerington,arc,7.2
8561,Yerington,arc,7.2
8562,Yerington,arc,7.2
8563,Yerington,arc,7.2
8564,Yerington,arc,7.2
8565,Yerington,arc,7.21
8566,Yerington,arc,7.22
8567,Yerington,arc,7.22
8568,Yerington,arc,7.23
8569,Yerington,arc,7.24
8570,Yerington,arc,7.27
8571,Yerington,arc,7.27
8572,Yerington,arc,7.29
8573,Yerington,arc,7.29
8574,Yerington,arc,7.29
8575,Yerington,arc,7.3
8576,Yerington,arc,7.3
8577,Yerington,arc,7.3
8578,Yerington,arc,7.3
8579,Yerington,arc,7.3
8580,Yerington,arc,7.3
8581,Yerington,arc,7.3
8582,Yerington,arc,7.3
8583,Yerington,arc,7.3
8584,Yerington,arc,7.3
8585,Yerington,arc,7.3
8586,Yerington,arc,7.3
8587,Yerington,arc,7.3
8588,Yerington,arc,7.3
8589,Yerington,arc,7.31
8590,Yerington,arc,7.31
8591,Yerington,arc,7.31
8592,Yerington,arc,7.32
8593,Yerington,arc,7.32
8594,Yerington,arc,7.34
8595,Yerington,arc,7.34
8596,Yerington,arc,7.37
8597,Yerington,arc,7.39
8598,Yerington,arc,7.39
8599,Yerington,arc,7.39
8600,Yerington,arc,7.4
8601,Yerington,arc,7.4
8602,Yerington,arc,7.4
8603,Yerington,arc,7.4
8604,Yerington,arc,7.4
8605,Yerington,arc,7.4
8606,Yerington,arc,7.4
8607,Yerington,arc,7.4
8608,Yerington,arc,7.4
8609,Yerington,arc,7.4
8610,Yerington,arc,7.4
8611,Yerington,arc,7.4
8612,Yerington,arc,7.4
8613,Yerington,arc,7.41
8614,Yerington,arc,7.42
8615,Yerington,arc,7.43
8616,Yerington,arc,7.44
8617,Yerington,arc,7.45
8618,Yerington,arc,7.45
8619,Yerington,arc,7.47
8620,Yerington,arc,7.47
8621,Yerington,arc,7.48
8622,Yerington,arc,7.48
8623,Yerington,arc,7.5
8624,Yerington,arc,7.5
8625,Yerington,arc,7.5
8626,Yerington,arc,7.5
8627,Yerington,arc,7.5
8628,Yerington,arc,7.5
8629,Yerington,arc,7.5
8630,Yerington,arc,7.5
8631,Yerington,arc,7.5
8632,Yerington,arc,7.5
8633,Yerington,arc,7.5
8634,Yerington,arc,7.5
8635,Yerington,arc,7.5
8636,Yerington,arc,7.5
8637,Yerington,arc,7.5
8638,Yerington,arc,7.5
8639,Yerington,arc,7.5
8640,Yerington,arc,7.5
8641,Yerington,arc,7.5
8642,Yerington,arc,7.52
8643,Yerington,arc,7.55
8644,Yerington,arc,7.55
8645,Yerington,arc,7.56
8646,Yerington,arc,7.58
8647,Yerington,arc,7.58
8648,Yerington,arc,7.59
8649,Yerington,arc,7.6
8650,Yerington,arc,7.6
8651,Yerington,arc,7.6
8652,Yerington,arc,7.6
8653,Yerington,arc,7.6
8654,Yerington,arc,7.6
8655,Yerington,arc,7.6
8656,Yerington,arc,7.6
8657,Yerington,arc,7.6
8658,Yerington,arc,7.6
8659,Yerington,arc,7.6
8660,Yerington,arc,7.6
8661,Yerington,arc,7.6
8662,Yerington,arc,7.6
8663,Yerington,arc,7.6
8664,Yerington,arc,7.6
8665,Yerington,arc,7.6
8666,Yerington,arc,7.6
8667,Yerington,arc,7.6
8668,Yerington,arc,7.6
8669,Yerington,arc,7.6
8670,Yerington,arc,7.6
8671,Yerington,arc,7.61
8672,Yerington,arc,7.64
8673,Yerington,arc,7.65
8674,Yerington,arc,7.69
8675,Yerington,arc,7.69
8676,Yerington,arc,7.69
8677,Yerington,arc,7.7
